French_Muni;Swiss_Muni;local_admin_unit_id_from;local_admin_unit_id_to;nb_vehicles
Le Russey - Doubs - fr-25512;Sainte-Croix - Vaud - ch-5568;fr-25512;ch-5568;1.276201582
Le Russey - Doubs - fr-25512;Vallorbe - Vaud - ch-5764;fr-25512;ch-5764;1.285750832
Le Russey - Doubs - fr-25512;Yverdon-les-Bains - Vaud - ch-5938;fr-25512;ch-5938;5.027348763
Le Russey - Doubs - fr-25512;Alle - Jura - ch-6771;fr-25512;ch-6771;1.56425214
Le Russey - Doubs - fr-25512;Boncourt - Jura - ch-6774;fr-25512;ch-6774;4.330515843
Le Russey - Doubs - fr-25512;Courgenay - Jura - ch-6784;fr-25512;ch-6784;1.366911282
Le Russey - Doubs - fr-25512;Courtételle - Jura - ch-6710;fr-25512;ch-6710;0.816708969
Le Russey - Doubs - fr-25512;Delémont - Jura - ch-6711;fr-25512;ch-6711;9.172251669
Le Russey - Doubs - fr-25512;Develier - Jura - ch-6712;fr-25512;ch-6712;0.615838605
Le Russey - Doubs - fr-25512;Haute-Ajoie - Jura - ch-6809;fr-25512;ch-6809;1.356360842
Le Russey - Doubs - fr-25512;Haute-Sorne - Jura - ch-6729;fr-25512;ch-6729;2.856137345
Le Russey - Doubs - fr-25512;Le Noirmont - Jura - ch-6754;fr-25512;ch-6754;2.683048029
Le Russey - Doubs - fr-25512;Les Breuleux - Jura - ch-6743;fr-25512;ch-6743;1.83396728
Le Russey - Doubs - fr-25512;Porrentruy - Jura - ch-6800;fr-25512;ch-6800;8.275912819
Le Russey - Doubs - fr-25512;Saignelégier - Jura - ch-6757;fr-25512;ch-6757;1.108412645
Le Russey - Doubs - fr-25512;Boudry - Neuchâtel - ch-6404;fr-25512;ch-6404;3.716879177
Le Russey - Doubs - fr-25512;Cortaillod - Neuchâtel - ch-6408;fr-25512;ch-6408;0.688187029
Le Russey - Doubs - fr-25512;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25512;ch-6421;46.2612329
Le Russey - Doubs - fr-25512;La Côte-aux-Fées - Neuchâtel - ch-6504;fr-25512;ch-6504;0.642278419
Le Russey - Doubs - fr-25512;La Grande Béroche - Neuchâtel - ch-6417;fr-25512;ch-6417;1.460473327
Le Russey - Doubs - fr-25512;Laténa - Neuchâtel - ch-6513;fr-25512;ch-6513;3.582323291
Le Russey - Doubs - fr-25512;Le Locle - Neuchâtel - ch-6436;fr-25512;ch-6436;29.76766411
Le Russey - Doubs - fr-25512;Les Ponts-de-Martel - Neuchâtel - ch-6437;fr-25512;ch-6437;0.716059138
Le Russey - Doubs - fr-25512;Les Verrières - Neuchâtel - ch-6511;fr-25512;ch-6511;0.639682304
Le Russey - Doubs - fr-25512;Milvignes - Neuchâtel - ch-6416;fr-25512;ch-6416;0.891715941
Le Russey - Doubs - fr-25512;Neuchâtel - Neuchâtel - ch-6458;fr-25512;ch-6458;19.05237246
Le Russey - Doubs - fr-25512;Val-de-Ruz - Neuchâtel - ch-6487;fr-25512;ch-6487;4.845987426
Le Russey - Doubs - fr-25512;Val-de-Travers - Neuchâtel - ch-6512;fr-25512;ch-6512;12.20542416
Saint-Antoine - Doubs - fr-25514;Lausanne - Vaud - ch-5586;fr-25514;ch-5586;2.393309576
Saint-Antoine - Doubs - fr-25514;Le Chenit - Vaud - ch-5872;fr-25514;ch-5872;1.257323156
Saint-Antoine - Doubs - fr-25514;Nyon - Vaud - ch-5724;fr-25514;ch-5724;1.106513543
Saint-Antoine - Doubs - fr-25514;Yverdon-les-Bains - Vaud - ch-5938;fr-25514;ch-5938;0.678133041
Saint-Antoine - Doubs - fr-25514;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25514;ch-6421;6.240122183
Saint-Antoine - Doubs - fr-25514;Le Locle - Neuchâtel - ch-6436;fr-25514;ch-6436;4.015324484
Saint-Antoine - Doubs - fr-25514;Neuchâtel - Neuchâtel - ch-6458;fr-25514;ch-6458;2.569951654
Saint-Antoine - Doubs - fr-25514;Val-de-Ruz - Neuchâtel - ch-6487;fr-25514;ch-6487;0.653669428
Saint-Antoine - Doubs - fr-25514;Val-de-Travers - Neuchâtel - ch-6512;fr-25514;ch-6512;1.646375016
Sainte-Colombe - Doubs - fr-25515;Lausanne - Vaud - ch-5586;fr-25515;ch-5586;3.340376365
Sainte-Colombe - Doubs - fr-25515;Le Chenit - Vaud - ch-5872;fr-25515;ch-5872;1.754863891
Sainte-Colombe - Doubs - fr-25515;Nyon - Vaud - ch-5724;fr-25515;ch-5724;1.544376759
Sainte-Colombe - Doubs - fr-25515;Yverdon-les-Bains - Vaud - ch-5938;fr-25515;ch-5938;0.946479973
Sainte-Colombe - Doubs - fr-25515;Boudry - Neuchâtel - ch-6404;fr-25515;ch-6404;0.699762811
Sainte-Colombe - Doubs - fr-25515;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25515;ch-6421;8.709427676
Sainte-Colombe - Doubs - fr-25515;Laténa - Neuchâtel - ch-6513;fr-25515;ch-6513;0.674430482
Sainte-Colombe - Doubs - fr-25515;Le Locle - Neuchâtel - ch-6436;fr-25515;ch-6436;5.604245744
Sainte-Colombe - Doubs - fr-25515;Neuchâtel - Neuchâtel - ch-6458;fr-25515;ch-6458;3.586918238
Sainte-Colombe - Doubs - fr-25515;Val-de-Ruz - Neuchâtel - ch-6487;fr-25515;ch-6487;0.912335758
Sainte-Colombe - Doubs - fr-25515;Val-de-Travers - Neuchâtel - ch-6512;fr-25515;ch-6512;2.297869129
Saint-Gorgon-Main - Doubs - fr-25517;Lausanne - Vaud - ch-5586;fr-25517;ch-5586;0.755130435
Saint-Gorgon-Main - Doubs - fr-25517;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25517;ch-6421;1.968866137
Saint-Gorgon-Main - Doubs - fr-25517;Le Locle - Neuchâtel - ch-6436;fr-25517;ch-6436;1.266904104
Saint-Gorgon-Main - Doubs - fr-25517;Neuchâtel - Neuchâtel - ch-6458;fr-25517;ch-6458;0.810864056
Saint-Hippolyte - Doubs - fr-25519;Boncourt - Jura - ch-6774;fr-25519;ch-6774;0.78272585
Saint-Hippolyte - Doubs - fr-25519;Delémont - Jura - ch-6711;fr-25519;ch-6711;1.657852954
Saint-Hippolyte - Doubs - fr-25519;Porrentruy - Jura - ch-6800;fr-25519;ch-6800;1.495842789
Saint-Hippolyte - Doubs - fr-25519;Boudry - Neuchâtel - ch-6404;fr-25519;ch-6404;0.671813132
Saint-Hippolyte - Doubs - fr-25519;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25519;ch-6421;8.361558796
Saint-Hippolyte - Doubs - fr-25519;Laténa - Neuchâtel - ch-6513;fr-25519;ch-6513;0.647492618
Saint-Hippolyte - Doubs - fr-25519;Le Locle - Neuchâtel - ch-6436;fr-25519;ch-6436;5.380402943
Saint-Hippolyte - Doubs - fr-25519;Neuchâtel - Neuchâtel - ch-6458;fr-25519;ch-6458;3.443650818
Saint-Hippolyte - Doubs - fr-25519;Val-de-Ruz - Neuchâtel - ch-6487;fr-25519;ch-6487;0.875895566
Saint-Hippolyte - Doubs - fr-25519;Val-de-Travers - Neuchâtel - ch-6512;fr-25519;ch-6512;2.206088453
Saint-Julien-lès-Russey - Doubs - fr-25522;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25522;ch-6421;1.367908557
Saint-Julien-lès-Russey - Doubs - fr-25522;Le Locle - Neuchâtel - ch-6436;fr-25522;ch-6436;0.880206599
Sainte-Marie - Doubs - fr-25523;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25523;ch-6421;0.894519978
Saint-Point-Lac - Doubs - fr-25525;Lausanne - Vaud - ch-5586;fr-25525;ch-5586;2.055495305
Saint-Point-Lac - Doubs - fr-25525;Le Chenit - Vaud - ch-5872;fr-25525;ch-5872;1.079852715
Saint-Point-Lac - Doubs - fr-25525;Nyon - Vaud - ch-5724;fr-25525;ch-5724;0.950329792
Saint-Point-Lac - Doubs - fr-25525;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25525;ch-6421;5.359332523
Saint-Point-Lac - Doubs - fr-25525;Le Locle - Neuchâtel - ch-6436;fr-25525;ch-6436;3.448563741
Saint-Point-Lac - Doubs - fr-25525;Neuchâtel - Neuchâtel - ch-6458;fr-25525;ch-6458;2.207204455
Saint-Point-Lac - Doubs - fr-25525;Val-de-Travers - Neuchâtel - ch-6512;fr-25525;ch-6512;1.413990129
Sainte-Suzanne - Doubs - fr-25526;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25526;ch-6421;1.327947184
Sainte-Suzanne - Doubs - fr-25526;Le Locle - Neuchâtel - ch-6436;fr-25526;ch-6436;0.854492698
Saint-Vit - Doubs - fr-25527;Le Locle - Neuchâtel - ch-6436;fr-25527;ch-6436;0.806031885
Sancey - Doubs - fr-25529;Delémont - Jura - ch-6711;fr-25529;ch-6711;0.699027063
Sancey - Doubs - fr-25529;Porrentruy - Jura - ch-6800;fr-25529;ch-6800;0.630716125
Sancey - Doubs - fr-25529;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25529;ch-6421;3.525617801
Sancey - Doubs - fr-25529;Le Locle - Neuchâtel - ch-6436;fr-25529;ch-6436;2.268625367
Sancey - Doubs - fr-25529;Neuchâtel - Neuchâtel - ch-6458;fr-25529;ch-6458;1.452001585
Sancey - Doubs - fr-25529;Val-de-Travers - Neuchâtel - ch-6512;fr-25529;ch-6512;0.930188367
Saône - Doubs - fr-25532;Le Chenit - Vaud - ch-5872;fr-25532;ch-5872;0.774874429
Saône - Doubs - fr-25532;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25532;ch-6421;3.84571865
Saône - Doubs - fr-25532;Le Locle - Neuchâtel - ch-6436;fr-25532;ch-6436;2.474600304
Saône - Doubs - fr-25532;Neuchâtel - Neuchâtel - ch-6458;fr-25532;ch-6458;1.583832931
Saône - Doubs - fr-25532;Val-de-Travers - Neuchâtel - ch-6512;fr-25532;ch-6512;1.01464281
Sarrageois - Doubs - fr-25534;Lausanne - Vaud - ch-5586;fr-25534;ch-5586;1.206558138
Sarrageois - Doubs - fr-25534;Le Chenit - Vaud - ch-5872;fr-25534;ch-5872;0.633864295
Sarrageois - Doubs - fr-25534;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25534;ch-6421;3.145882287
Sarrageois - Doubs - fr-25534;Le Locle - Neuchâtel - ch-6436;fr-25534;ch-6436;2.024277378
Sarrageois - Doubs - fr-25534;Neuchâtel - Neuchâtel - ch-6458;fr-25534;ch-6458;1.29561011
Sarrageois - Doubs - fr-25534;Val-de-Travers - Neuchâtel - ch-6512;fr-25534;ch-6512;0.830000094
Seloncourt - Doubs - fr-25539;Alle - Jura - ch-6771;fr-25539;ch-6771;0.961907505
Seloncourt - Doubs - fr-25539;Boncourt - Jura - ch-6774;fr-25539;ch-6774;2.662969467
Seloncourt - Doubs - fr-25539;Courgenay - Jura - ch-6784;fr-25539;ch-6784;0.840556446
Seloncourt - Doubs - fr-25539;Delémont - Jura - ch-6711;fr-25539;ch-6711;5.640304072
Seloncourt - Doubs - fr-25539;Haute-Ajoie - Jura - ch-6809;fr-25539;ch-6809;0.834068651
Seloncourt - Doubs - fr-25539;Haute-Sorne - Jura - ch-6729;fr-25539;ch-6729;1.756328073
Seloncourt - Doubs - fr-25539;Le Noirmont - Jura - ch-6754;fr-25539;ch-6754;1.649890045
Seloncourt - Doubs - fr-25539;Les Breuleux - Jura - ch-6743;fr-25539;ch-6743;1.12776377
Seloncourt - Doubs - fr-25539;Porrentruy - Jura - ch-6800;fr-25539;ch-6800;5.089117313
Seloncourt - Doubs - fr-25539;Saignelégier - Jura - ch-6757;fr-25539;ch-6757;0.68159756
Seloncourt - Doubs - fr-25539;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25539;ch-6421;28.44747721
Seloncourt - Doubs - fr-25539;Le Locle - Neuchâtel - ch-6436;fr-25539;ch-6436;18.30506653
Seloncourt - Doubs - fr-25539;Val-de-Ruz - Neuchâtel - ch-6487;fr-25539;ch-6487;2.979949046
Septfontaines - Doubs - fr-25541;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25541;ch-6421;0.912963689
Sochaux - Doubs - fr-25547;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25547;ch-6421;2.038439913
Sochaux - Doubs - fr-25547;Le Locle - Neuchâtel - ch-6436;fr-25547;ch-6436;1.311672665
La Sommette - Doubs - fr-25550;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25550;ch-6421;1.069735231
La Sommette - Doubs - fr-25550;Le Locle - Neuchâtel - ch-6436;fr-25550;ch-6436;0.68834134
Taillecourt - Doubs - fr-25555;Delémont - Jura - ch-6711;fr-25555;ch-6711;0.607768357
Taillecourt - Doubs - fr-25555;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25555;ch-6421;3.065344749
Taillecourt - Doubs - fr-25555;Le Locle - Neuchâtel - ch-6436;fr-25555;ch-6436;1.972453978
Thiébouhans - Doubs - fr-25559;Delémont - Jura - ch-6711;fr-25559;ch-6711;0.732182497
Thiébouhans - Doubs - fr-25559;Porrentruy - Jura - ch-6800;fr-25559;ch-6800;0.660631514
Thiébouhans - Doubs - fr-25559;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25559;ch-6421;3.69284078
Thiébouhans - Doubs - fr-25559;Le Locle - Neuchâtel - ch-6436;fr-25559;ch-6436;2.376228151
Thiébouhans - Doubs - fr-25559;Neuchâtel - Neuchâtel - ch-6458;fr-25559;ch-6458;1.520871225
Thiébouhans - Doubs - fr-25559;Val-de-Travers - Neuchâtel - ch-6512;fr-25559;ch-6512;0.974307973
Thulay - Doubs - fr-25562;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25562;ch-6421;2.057088554
Thulay - Doubs - fr-25562;Le Locle - Neuchâtel - ch-6436;fr-25562;ch-6436;1.323672485
Thulay - Doubs - fr-25562;Neuchâtel - Neuchâtel - ch-6458;fr-25562;ch-6458;0.847197856
Touillon-et-Loutelet - Doubs - fr-25565;Lausanne - Vaud - ch-5586;fr-25565;ch-5586;3.758321314
Touillon-et-Loutelet - Doubs - fr-25565;Le Chenit - Vaud - ch-5872;fr-25565;ch-5872;1.974430915
Touillon-et-Loutelet - Doubs - fr-25565;Nyon - Vaud - ch-5724;fr-25565;ch-5724;1.737607819
Touillon-et-Loutelet - Doubs - fr-25565;Yverdon-les-Bains - Vaud - ch-5938;fr-25565;ch-5938;1.064902713
Touillon-et-Loutelet - Doubs - fr-25565;Boudry - Neuchâtel - ch-6404;fr-25565;ch-6404;0.787316517
Touillon-et-Loutelet - Doubs - fr-25565;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25565;ch-6421;9.799143594
Touillon-et-Loutelet - Doubs - fr-25565;Laténa - Neuchâtel - ch-6513;fr-25565;ch-6513;0.75881463
Touillon-et-Loutelet - Doubs - fr-25565;Le Locle - Neuchâtel - ch-6436;fr-25565;ch-6436;6.305444035
Touillon-et-Loutelet - Doubs - fr-25565;Neuchâtel - Neuchâtel - ch-6458;fr-25565;ch-6458;4.035710288
Touillon-et-Loutelet - Doubs - fr-25565;Val-de-Ruz - Neuchâtel - ch-6487;fr-25565;ch-6487;1.026486405
Touillon-et-Loutelet - Doubs - fr-25565;Val-de-Travers - Neuchâtel - ch-6512;fr-25565;ch-6512;2.585376491
Trévillers - Doubs - fr-25571;Yverdon-les-Bains - Vaud - ch-5938;fr-25571;ch-5938;1.203803067
Trévillers - Doubs - fr-25571;Boncourt - Jura - ch-6774;fr-25571;ch-6774;1.036945814
Trévillers - Doubs - fr-25571;Delémont - Jura - ch-6711;fr-25571;ch-6711;2.1963037
Trévillers - Doubs - fr-25571;Haute-Sorne - Jura - ch-6729;fr-25571;ch-6729;0.68390459
Trévillers - Doubs - fr-25571;Le Noirmont - Jura - ch-6754;fr-25571;ch-6754;0.642458202
Trévillers - Doubs - fr-25571;Porrentruy - Jura - ch-6800;fr-25571;ch-6800;1.981674577
Trévillers - Doubs - fr-25571;Boudry - Neuchâtel - ch-6404;fr-25571;ch-6404;0.890009976
Trévillers - Doubs - fr-25571;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25571;ch-6421;11.07729276
Trévillers - Doubs - fr-25571;Laténa - Neuchâtel - ch-6513;fr-25571;ch-6513;0.857790451
Trévillers - Doubs - fr-25571;Le Locle - Neuchâtel - ch-6436;fr-25571;ch-6436;7.127893257
Trévillers - Doubs - fr-25571;Neuchâtel - Neuchâtel - ch-6458;fr-25571;ch-6458;4.562107282
Trévillers - Doubs - fr-25571;Val-de-Ruz - Neuchâtel - ch-6487;fr-25571;ch-6487;1.160375936
Trévillers - Doubs - fr-25571;Val-de-Travers - Neuchâtel - ch-6512;fr-25571;ch-6512;2.922599511
Valdahon - Doubs - fr-25578;Aubonne - Vaud - ch-5422;fr-25578;ch-5422;0.605486073
Valdahon - Doubs - fr-25578;Ballaigues - Vaud - ch-5744;fr-25578;ch-5744;0.634253931
Valdahon - Doubs - fr-25578;Bussigny - Vaud - ch-5624;fr-25578;ch-5624;0.51202084
Valdahon - Doubs - fr-25578;Crissier - Vaud - ch-5583;fr-25578;ch-5583;0.966239081
Valdahon - Doubs - fr-25578;Ecublens (VD) - Vaud - ch-5635;fr-25578;ch-5635;0.935162494
Valdahon - Doubs - fr-25578;Lausanne - Vaud - ch-5586;fr-25578;ch-5586;7.037980712
Valdahon - Doubs - fr-25578;Le Chenit - Vaud - ch-5872;fr-25578;ch-5872;3.697397199
Valdahon - Doubs - fr-25578;Morges - Vaud - ch-5642;fr-25578;ch-5642;0.801676805
Valdahon - Doubs - fr-25578;Orbe - Vaud - ch-5757;fr-25578;ch-5757;0.841576439
Valdahon - Doubs - fr-25578;Renens (VD) - Vaud - ch-5591;fr-25578;ch-5591;0.654856553
Valdahon - Doubs - fr-25578;Saint-Prex - Vaud - ch-5646;fr-25578;ch-5646;0.464929666
Valdahon - Doubs - fr-25578;Sainte-Croix - Vaud - ch-5568;fr-25578;ch-5568;0.506225902
Valdahon - Doubs - fr-25578;Vallorbe - Vaud - ch-5764;fr-25578;ch-5764;0.510013766
Valdahon - Doubs - fr-25578;Yverdon-les-Bains - Vaud - ch-5938;fr-25578;ch-5938;1.994178818
Valdahon - Doubs - fr-25578;Alle - Jura - ch-6771;fr-25578;ch-6771;0.620485793
Valdahon - Doubs - fr-25578;Boncourt - Jura - ch-6774;fr-25578;ch-6774;1.717768823
Valdahon - Doubs - fr-25578;Courgenay - Jura - ch-6784;fr-25578;ch-6784;0.542207365
Valdahon - Doubs - fr-25578;Haute-Ajoie - Jura - ch-6809;fr-25578;ch-6809;0.538022363
Valdahon - Doubs - fr-25578;Le Noirmont - Jura - ch-6754;fr-25578;ch-6754;1.064274193
Valdahon - Doubs - fr-25578;Les Breuleux - Jura - ch-6743;fr-25578;ch-6743;0.727472645
Valdahon - Doubs - fr-25578;Porrentruy - Jura - ch-6800;fr-25578;ch-6800;3.282774047
Valdahon - Doubs - fr-25578;Saignelégier - Jura - ch-6757;fr-25578;ch-6757;0.439669719
Valdahon - Doubs - fr-25578;Boudry - Neuchâtel - ch-6404;fr-25578;ch-6404;1.474359961
Valdahon - Doubs - fr-25578;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25578;ch-6421;18.35026275
Valdahon - Doubs - fr-25578;La Grande Béroche - Neuchâtel - ch-6417;fr-25578;ch-6417;0.579320256
Valdahon - Doubs - fr-25578;Laténa - Neuchâtel - ch-6513;fr-25578;ch-6513;1.420986202
Valdahon - Doubs - fr-25578;Le Locle - Neuchâtel - ch-6436;fr-25578;ch-6436;11.80782317
Valdahon - Doubs - fr-25578;Neuchâtel - Neuchâtel - ch-6458;fr-25578;ch-6458;7.557430244
Valdahon - Doubs - fr-25578;Val-de-Ruz - Neuchâtel - ch-6487;fr-25578;ch-6487;1.922238924
Valdahon - Doubs - fr-25578;Val-de-Travers - Neuchâtel - ch-6512;fr-25578;ch-6512;4.841477978
Valentigney - Doubs - fr-25580;Alle - Jura - ch-6771;fr-25580;ch-6771;0.594497095
Valentigney - Doubs - fr-25580;Boncourt - Jura - ch-6774;fr-25580;ch-6774;1.645821043
Valentigney - Doubs - fr-25580;Delémont - Jura - ch-6711;fr-25580;ch-6711;3.485932244
Valentigney - Doubs - fr-25580;Haute-Sorne - Jura - ch-6729;fr-25580;ch-6729;1.085480602
Valentigney - Doubs - fr-25580;Le Noirmont - Jura - ch-6754;fr-25580;ch-6754;1.019697668
Valentigney - Doubs - fr-25580;Les Breuleux - Jura - ch-6743;fr-25580;ch-6743;0.697002863
Valentigney - Doubs - fr-25580;Porrentruy - Jura - ch-6800;fr-25580;ch-6800;3.145276905
Valentigney - Doubs - fr-25580;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25580;ch-6421;17.58167233
Valentigney - Doubs - fr-25580;Le Locle - Neuchâtel - ch-6436;fr-25580;ch-6436;11.31325915
Valentigney - Doubs - fr-25580;Val-de-Ruz - Neuchâtel - ch-6487;fr-25580;ch-6487;1.84172703
Valonne - Doubs - fr-25583;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25583;ch-6421;1.093507125
Valonne - Doubs - fr-25583;Le Locle - Neuchâtel - ch-6436;fr-25583;ch-6436;0.703637814
Valonne - Doubs - fr-25583;Neuchâtel - Neuchâtel - ch-6458;fr-25583;ch-6458;0.450353433
Vandoncourt - Doubs - fr-25586;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25586;ch-6421;2.477092837
Vandoncourt - Doubs - fr-25586;Le Locle - Neuchâtel - ch-6436;fr-25586;ch-6436;1.593932174
Vaucluse - Doubs - fr-25588;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25588;ch-6421;1.695591821
Vaucluse - Doubs - fr-25588;Le Locle - Neuchâtel - ch-6436;fr-25588;ch-6436;1.091060584
Vaucluse - Doubs - fr-25588;Neuchâtel - Neuchâtel - ch-6458;fr-25588;ch-6458;0.698317898
Vauclusotte - Doubs - fr-25589;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25589;ch-6421;1.472217989
Vauclusotte - Doubs - fr-25589;Le Locle - Neuchâtel - ch-6436;fr-25589;ch-6436;0.947326473
Vauclusotte - Doubs - fr-25589;Neuchâtel - Neuchâtel - ch-6458;fr-25589;ch-6458;0.606322912
Vaufrey - Doubs - fr-25591;Delémont - Jura - ch-6711;fr-25591;ch-6711;0.680173973
Vaufrey - Doubs - fr-25591;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25591;ch-6421;3.430530225
Vaufrey - Doubs - fr-25591;Le Locle - Neuchâtel - ch-6436;fr-25591;ch-6436;2.20743947
Vaufrey - Doubs - fr-25591;Neuchâtel - Neuchâtel - ch-6458;fr-25591;ch-6458;1.412840417
Vaufrey - Doubs - fr-25591;Val-de-Travers - Neuchâtel - ch-6512;fr-25591;ch-6512;0.905100748
Vaux-et-Chantegrue - Doubs - fr-25592;Ballaigues - Vaud - ch-5744;fr-25592;ch-5744;0.606955456
Vaux-et-Chantegrue - Doubs - fr-25592;Crissier - Vaud - ch-5583;fr-25592;ch-5583;0.924651868
Vaux-et-Chantegrue - Doubs - fr-25592;Ecublens (VD) - Vaud - ch-5635;fr-25592;ch-5635;0.894912826
Vaux-et-Chantegrue - Doubs - fr-25592;Gland - Vaud - ch-5721;fr-25592;ch-5721;1.101163926
Vaux-et-Chantegrue - Doubs - fr-25592;Lausanne - Vaud - ch-5586;fr-25592;ch-5586;6.73506396
Vaux-et-Chantegrue - Doubs - fr-25592;Le Chenit - Vaud - ch-5872;fr-25592;ch-5872;3.53826014
Vaux-et-Chantegrue - Doubs - fr-25592;Montreux - Vaud - ch-5886;fr-25592;ch-5886;0.609418452
Vaux-et-Chantegrue - Doubs - fr-25592;Morges - Vaud - ch-5642;fr-25592;ch-5642;0.767172401
Vaux-et-Chantegrue - Doubs - fr-25592;Nyon - Vaud - ch-5724;fr-25592;ch-5724;3.113863563
Vaux-et-Chantegrue - Doubs - fr-25592;Orbe - Vaud - ch-5757;fr-25592;ch-5757;0.805354743
Vaux-et-Chantegrue - Doubs - fr-25592;Prangins - Vaud - ch-5725;fr-25592;ch-5725;0.691913113
Vaux-et-Chantegrue - Doubs - fr-25592;Renens (VD) - Vaud - ch-5591;fr-25592;ch-5591;0.626671335
Vaux-et-Chantegrue - Doubs - fr-25592;Yverdon-les-Bains - Vaud - ch-5938;fr-25592;ch-5938;1.908348777
Vaux-et-Chantegrue - Doubs - fr-25592;Boudry - Neuchâtel - ch-6404;fr-25592;ch-6404;1.410903076
Vaux-et-Chantegrue - Doubs - fr-25592;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25592;ch-6421;17.56046207
Vaux-et-Chantegrue - Doubs - fr-25592;Laténa - Neuchâtel - ch-6513;fr-25592;ch-6513;1.35982654
Vaux-et-Chantegrue - Doubs - fr-25592;Le Locle - Neuchâtel - ch-6436;fr-25592;ch-6436;11.299611
Vaux-et-Chantegrue - Doubs - fr-25592;Neuchâtel - Neuchâtel - ch-6458;fr-25592;ch-6458;7.232156232
Vaux-et-Chantegrue - Doubs - fr-25592;Val-de-Ruz - Neuchâtel - ch-6487;fr-25592;ch-6487;1.839505198
Vaux-et-Chantegrue - Doubs - fr-25592;Val-de-Travers - Neuchâtel - ch-6512;fr-25592;ch-6512;4.633099347
Vennes - Doubs - fr-25600;Le Chenit - Vaud - ch-5872;fr-25600;ch-5872;0.887620599
Vennes - Doubs - fr-25600;Delémont - Jura - ch-6711;fr-25600;ch-6711;0.87343846
Vennes - Doubs - fr-25600;Porrentruy - Jura - ch-6800;fr-25600;ch-6800;0.788083538
Vennes - Doubs - fr-25600;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25600;ch-6421;4.405280345
Vennes - Doubs - fr-25600;Le Locle - Neuchâtel - ch-6436;fr-25600;ch-6436;2.834660846
Vennes - Doubs - fr-25600;Neuchâtel - Neuchâtel - ch-6458;fr-25600;ch-6458;1.814284589
Vennes - Doubs - fr-25600;Val-de-Travers - Neuchâtel - ch-6512;fr-25600;ch-6512;1.162275879
Vercel-Villedieu-le-Camp - Doubs - fr-25601;Le Chenit - Vaud - ch-5872;fr-25601;ch-5872;0.764799327
Vercel-Villedieu-le-Camp - Doubs - fr-25601;Delémont - Jura - ch-6711;fr-25601;ch-6711;0.75257959
Vercel-Villedieu-le-Camp - Doubs - fr-25601;Porrentruy - Jura - ch-6800;fr-25601;ch-6800;0.679035345
Vercel-Villedieu-le-Camp - Doubs - fr-25601;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25601;ch-6421;3.795715701
Vercel-Villedieu-le-Camp - Doubs - fr-25601;Le Locle - Neuchâtel - ch-6436;fr-25601;ch-6436;2.442424962
Vercel-Villedieu-le-Camp - Doubs - fr-25601;Neuchâtel - Neuchâtel - ch-6458;fr-25601;ch-6458;1.563239558
Vercel-Villedieu-le-Camp - Doubs - fr-25601;Val-de-Travers - Neuchâtel - ch-6512;fr-25601;ch-6512;1.001450182
Vernois-lès-Belvoir - Doubs - fr-25607;La Chaux-de-Fonds - Neuchâtel - ch-6421;fr-25607;ch-6421;1.127115665
Vernois-lès-Belvoir - Doubs - fr-25607;Le Locle - Neuchâtel - ch-6436;fr-25607;ch-6436;0.725263864
Verrières-de-Joux - Doubs - fr-25609;Crissier - Vaud - ch-5583;fr-25609;ch-5583;0.743816551
Verrières-de-Joux - Doubs - fr-25609;Ecublens (VD) - Vaud - ch-5635;fr-25609;ch-5635;0.71989361
Verrières-de-Joux - Doubs - fr-25609;Gland - Vaud - ch-5721;fr-25609;ch-5721;0.885807925
